"","lhs","op","rhs","block","group","label","exo","est","se","z","pvalue","ci.lower","ci.upper","std.lv","std.all","std.nox","fmi"
"146","Education","~~","MatINT",1,1,"",0,8.96682744832727e-05,0.000765124427749425,0.117194368956468,0.906706029092754,-0.00140994804759742,0.00158928459656396,8.96682744832727e-05,0.00117935668100289,8.96682744832727e-05,0.146281919933752
"147","Education","~~","SocINT",1,1,"",0,0.000530691013299047,0.000811233083445764,0.654178218478102,0.512996992861246,-0.00105929661332203,0.00212067863992012,0.000530691013299047,0.00657765464897056,0.000530691013299047,0.144812512838529
"148","Income","~~","Income",1,1,"",0,1.27288293704951,0.0170409318980181,74.6956178609897,0,1.23948332426639,1.30628254983262,1.27288293704951,1,1.27288293704951,0.0352293093969037
"149","Income","~~","BMI",1,1,"",0,-0.113346290553958,0.052229102915116,-2.17017494514832,0.0299935953675396,-0.215713451212421,-0.0109791298954943,-0.113346290553958,-0.020476287717219,-0.113346290553958,0.0284558150669217
"150","Income","~~","Source.BL",1,1,"",0,-0.0494858065752146,0.00512115169176182,-9.66302299828774,0,-0.0595230794504341,-0.0394485336999951,-0.0494858065752146,-0.0913172337194223,-0.0494858065752146,0.0238441230893752
"151","Income","~~","White",1,1,"",0,0.0195916370421886,0.00250642883649296,7.81655427712103,5.32907051820075e-15,0.0146791267928497,0.0245041472915274,0.0195916370421886,0.0741299145138179,0.0195916370421886,0.033468261696182
"152","Income","~~","Smoking",1,1,"",0,-0.357669730076805,0.0158387440303921,-22.5819502727294,0,-0.388713097936722,-0.326626362216888,-0.357669730076805,-0.218651248647511,-0.357669730076805,0.0337533553242073
"153","Income","~~","Alcohol",1,1,"",0,0.566954089832493,0.0244003013683746,23.2355363678961,0,0.519130377938555,0.61477780172643,0.566954089832493,0.226349294479456,0.566954089832493,0.0422716778112523
"154","Income","~~","Depression",1,1,"",0,-1.23853233089057,0.0502261957507607,-24.659090985839,0,-1.33697386564252,-1.14009079613862,-1.23853233089057,-0.23972128466364,-1.23853233089057,0.0325926627097364
"155","Income","~~","Age_BL",1,1,"",0,-0.102512115291482,0.00586814270463859,-17.4692607953194,0,-0.114013463648716,-0.0910107669342494,-0.102512115291482,-0.166699263154678,-0.102512115291482,0.0241547771076357
"156","Income","~~","Language_BL",1,1,"",0,-0.0557362509564665,0.0040611660332975,-13.7241990353226,0,-0.0636959901169669,-0.047776511795966,-0.0557362509564665,-0.13037833227379,-0.0557362509564665,0.0257428851817374
"157","Income","~~","Language_FU1",1,1,"",0,-0.0542527780954992,0.00408466943040524,-13.2820486504135,0,-0.0622585830678452,-0.0462469731231532,-0.0542527780954992,-0.126475919715954,-0.0542527780954992,0.0312847788163962
"158","Income","~~","Material_deprivation",1,1,"",0,-0.0136162166169809,0.000443590946924593,-30.6954339609089,0,-0.0144856388968211,-0.0127467943371407,-0.0136162166169809,-0.307341659274734,-0.0136162166169809,0.0561606968915016
"159","Income","~~","Social_deprivation",1,1,"",0,-0.0138790927781034,0.000462978660293162,-29.9778239656121,0,-0.0147865142778886,-0.0129716712783182,-0.0138790927781034,-0.299724280618624,-0.0138790927781034,0.0573541613771575
"160","Income","~~","Physical_activity",1,1,"",0,0.156942412901102,0.00998375646129731,15.7197757687199,0,0.13737460980654,0.176510215995664,0.156942412901102,0.157181676233233,0.156942412901102,0.11396339057342
"161","Income","~~","MatINT",1,1,"",0,0.000600889604282318,0.000395755281856856,1.51833628464284,0.128929644969302,-0.000174776494848617,0.00137655570341325,0.000600889604282318,0.0154365494050213,0.000600889604282318,0.163376245315142
"162","Income","~~","SocINT",1,1,"",0,0.00229172545560223,0.000419894061407254,5.45786584340257,4.81891528902878e-08,0.00146874821792177,0.0031147026932827,0.00229172545560223,0.0554805938078241,0.00229172545560223,0.160760578317929
"163","BMI","~~","BMI",1,1,"",0,24.0726394916358,0.317244111123697,75.8804928052693,0,23.4508524595259,24.6944265237456,24.0726394916358,1,24.0726394916358,0.00442311167812259
"164","BMI","~~","Source.BL",1,1,"",0,-0.102393517639364,0.0219587388544519,-4.66299628216601,3.11638385386281e-06,-0.14543185494001,-0.0593551803387175,-0.102393517639364,-0.0434487146441356,-0.102393517639364,0.00235254248895511
"165","BMI","~~","White",1,1,"",0,0.0691573559780478,0.0107275034090938,6.44673353535574,1.14286358154914e-10,0.0481318356521934,0.0901828763039022,0.0691573559780478,0.0601718730181542,0.0691573559780478,0.00403638694488362
"166","BMI","~~","Smoking",1,1,"",0,-0.060299171393728,0.0664459431207003,-0.907492144165874,0.364146601898995,-0.190530826829098,0.0699324840416415,-0.060299171393728,-0.00847644006506564,-0.060299171393728,0.00901129420109736
"167","BMI","~~","Alcohol",1,1,"",0,-1.33845563518968,0.103165355154672,-12.9738867586214,0,-1.54065601574512,-1.13625525463424,-1.33845563518968,-0.122876154010277,-1.33845563518968,0.0216679236099685
"168","BMI","~~","Depression",1,1,"",0,1.48789812144087,0.210355827147594,7.07324413883199,1.51345602716901e-12,1.07560827629345,1.90018796658829,1.48789812144087,0.0662223853808649,1.48789812144087,0.00938799664336065
"169","BMI","~~","Age_BL",1,1,"",0,0.0995123562988262,0.0249178120927645,3.99362335378241,6.50712011489585e-05,0.0506743420234711,0.148350370574181,0.0995123562988262,0.037210702685189,0.0995123562988262,0.00280180729091573
"170","BMI","~~","Language_BL",1,1,"",0,-0.0780193969170959,0.017337955140301,-4.4999191822653,6.79793025870623e-06,-0.112001164557657,-0.0440376292765348,-0.0780193969170959,-0.0419664887190046,-0.0780193969170959,0.00425021591123409
"171","BMI","~~","Language_FU1",1,1,"",0,-0.0779057667177914,0.0174410027681684,-4.46681694586834,7.9392006715473e-06,-0.112089503997665,-0.0437220294379179,-0.0779057667177914,-0.0417626306164379,-0.0779057667177914,0.00924841055526981
"172","BMI","~~","Material_deprivation",1,1,"",0,0.0144959624322723,0.00183025077366476,7.92020560288939,2.44249065417534e-15,0.0109087368332128,0.0180831880313318,0.0144959624322723,0.0752392418953887,0.0144959624322723,0.0365668689856508
"173","BMI","~~","Social_deprivation",1,1,"",0,-0.0028155184039429,0.00190985244294263,-1.47420729509598,0.140425786291348,-0.00655876040789629,0.000927723600010491,-0.0028155184039429,-0.0139814300591583,-0.0028155184039429,0.0385989108418747
"174","BMI","~~","Physical_activity",1,1,"",0,-0.332841127701308,0.0426554293055543,-7.80301905572354,5.99520433297585e-15,-0.416444232885289,-0.249238022517328,-0.332841127701308,-0.0766533168323343,-0.332841127701308,0.098950001604147
"175","BMI","~~","MatINT",1,1,"",0,-0.00234614116794085,0.00169775165266609,-1.38191069598227,0.166999123358845,-0.00567367326185975,0.00098139092597805,-0.00234614116794085,-0.0138593241779695,-0.00234614116794085,0.140311284398541
"176","BMI","~~","SocINT",1,1,"",0,-0.0063777556665015,0.00180329853075248,-3.53671649909246,0.000405134296491472,-0.00991215584015035,-0.00284335549285264,-0.0063777556665015,-0.0355041210537244,-0.0063777556665015,0.141033415466804
"177","Source.BL","~~","Source.BL",1,1,"",0,0.230710493378141,0.00303369477393839,76.0493426563904,0,0.224764560881135,0.236656425875148,0.230710493378141,1,0.230710493378141,-5.59627573171184e-08
"178","Source.BL","~~","White",1,1,"",0,0.00107121531415667,0.00104622710159844,1.02388411896427,0.30589001213764,-0.000979352124626004,0.00312178275293933,0.00107121531415667,0.00952050760107421,0.00107121531415667,-6.59880303732763e-08
"179","Source.BL","~~","Smoking",1,1,"",0,0.0369696174561436,0.00649794428183397,5.68943281946847,1.27462023158387e-08,0.0242338806902011,0.0497053542220862,0.0369696174561436,0.0530854239445135,0.0369696174561436,0.00416912389809077
"180","Source.BL","~~","Alcohol",1,1,"",0,-0.0550789174296911,0.0100130320211803,-5.50072318885868,3.78236628684192e-08,-0.0747040995672508,-0.0354537352921314,-0.0550789174296911,-0.0516508183409159,-0.0550789174296911,0.0168630781984301
"181","Source.BL","~~","Depression",1,1,"",0,0.0522373758105042,0.0204906775654127,2.54932398617595,0.0107931978650482,0.0120763857634723,0.092398365857536,0.0522373758105042,0.0237487720253899,0.0522373758105042,0.00324682435754886
"182","Source.BL","~~","Age_BL",1,1,"",0,-0.00653067742074617,0.00243503725992555,-2.68196200864123,0.00731917712895624,-0.0113032627512133,-0.00175809209027899,-0.00653067742074617,-0.0249446420374466,-0.00653067742074617,-8.06945967823935e-08
"183","Source.BL","~~","Language_BL",1,1,"",0,-0.00257959236248886,0.00169240768690788,-1.52421451547642,0.127455133163126,-0.00589665047598704,0.000737465751009318,-0.00257959236248886,-0.01417357184269,-0.00257959236248886,-6.06115648782435e-08
"184","Source.BL","~~","Language_FU1",1,1,"",0,-0.00277146471168086,0.00170344404819626,-1.62697724918849,0.103741929805017,-0.00611015369582465,0.00056722427246293,-0.00277146471168086,-0.0151759461233807,-0.00277146471168086,0.00611342116286628
"185","Source.BL","~~","Material_deprivation",1,1,"",0,0.00364028018617496,0.000181797567105327,20.0238113421282,0,0.00328396350217152,0.00399659687017841,0.00364028018617496,0.193001351427041,0.00364028018617496,0.0347372137732509
"186","Source.BL","~~","Social_deprivation",1,1,"",0,0.000207256097231538,0.00018699162291654,1.10837102753016,0.26770161200466,-0.000159240749095575,0.000573752943558651,0.000207256097231538,0.0105130498051601,0.000207256097231538,0.0389130883130778
"187","Source.BL","~~","Physical_activity",1,1,"",0,0.0114938581519204,0.00417403256464549,2.7536579971308,0.00589333166827433,0.00331290465491792,0.0196748116489229,0.0114938581519204,0.0270388354062955,0.0114938581519204,0.10278391644783
"188","Source.BL","~~","MatINT",1,1,"",0,0.000424297918096312,0.000167012598383669,2.54051444144109,0.0110689522323788,9.69592402998685e-05,0.000751636595892755,0.000424297918096312,0.0256027724260867,0.000424297918096312,0.148209335407114
"189","Source.BL","~~","SocINT",1,1,"",0,0.000201876680557472,0.000177145651999074,1.13960844242752,0.254449466520447,-0.000145322417378579,0.000549075778493522,0.000201876680557472,0.011479559553472,0.000201876680557472,0.14788365273272
"190","White","~~","White",1,1,"",0,0.0548739204513878,0.000721557058974036,76.0493155307935,0,0.0534596946030081,0.0562881462997676,0.0548739204513878,1,0.0548739204513878,-7.68577488319266e-08
"191","White","~~","Smoking",1,1,"",0,0.0101896349294024,0.00316950869542351,3.21489413930788,0.00130492635621793,0.00397751203768578,0.016401757821119,0.0101896349294024,0.0300012698383561,0.0101896349294024,0.00637930092109318
"192","White","~~","Alcohol",1,1,"",0,0.0799186392411556,0.00510504041943964,15.6548494575735,0,0.0699129438794327,0.0899243346028786,0.0799186392411556,0.153670523592286,0.0799186392411556,0.0816176027526953
"193","White","~~","Depression",1,1,"",0,-0.022966027762364,0.0100211050058308,-2.2917660027513,0.0219191494499906,-0.0426070326590865,-0.00332502286564154,-0.022966027762364,-0.0214089994818114,-0.022966027762364,0.00889032016162872
"194","White","~~","Age_BL",1,1,"",0,0.00935676075615828,0.00119037265693141,7.86036263658685,3.77475828372553e-15,0.00702367322039146,0.0116898482919251,0.00935676075615828,0.0732816514566956,0.00935676075615828,-9.42060980335668e-08
"195","White","~~","Language_BL",1,1,"",0,0.00130727261535626,0.000825387461376418,1.58382902155582,0.113232633076811,-0.000310457082232467,0.00292500231294498,0.00130727261535626,0.0147280438986156,0.00130727261535626,-7.07613752037872e-08
"196","White","~~","Language_FU1",1,1,"",0,0.00161421536733204,0.00083149535308766,1.94134021475627,0.0522170247351101,-1.548557803219e-05,0.00324391631269627,0.00161421536733204,0.0181241888858859,0.00161421536733204,0.00776591450873676
"197","White","~~","Material_deprivation",1,1,"",0,-0.000579451264252641,8.7090339510452e-05,-6.65345051483121,2.86299872698237e-11,-0.000750145193094493,-0.00040875733541079,-0.000579451264252641,-0.0629931218958212,-0.000579451264252641,0.0316878680137775
"198","White","~~","Social_deprivation",1,1,"",0,0.000213722084096914,9.09985009104729e-05,2.3486330209679,0.0188424674629077,3.5368299665252e-05,0.000392075868528577,0.000213722084096914,0.0222290798474448,0.000213722084096914,0.0343859917945643
"199","White","~~","Physical_activity",1,1,"",0,0.00628736473090974,0.00206443880782304,3.04555635511415,0.00232250249311972,0.00224113901928978,0.0103335904425297,0.00628736473090974,0.0303278401836646,0.00628736473090974,0.127447978728597
"200","White","~~","MatINT",1,1,"",0,-9.35832247825506e-06,8.24559651725131e-05,-0.113494790324456,0.909638293115203,-0.00017096904452687,0.00015225239957036,-9.35832247825506e-06,-0.00115788327513697,-9.35832247825506e-06,0.169380235758715
"201","White","~~","SocINT",1,1,"",0,-0.000201529847702291,8.74963812247527e-05,-2.30329351775841,0.0212623341166218,-0.000373019603680393,-3.00400917241894e-05,-0.000201529847702291,-0.0234979040638595,-0.000201529847702291,0.16888782782702
"202","Smoking","~~","Smoking",1,1,"",0,2.10219009505724,0.0277111079340942,75.8609183023977,0,2.04787732153472,2.15650286857977,2.10219009505724,1,2.10219009505724,0.00496295667667246
"203","Smoking","~~","Alcohol",1,1,"",0,0.0877975400177091,0.0302873535604705,2.89881847360536,0.00374571687168412,0.0284354178521559,0.147159662183262,0.0877975400177091,0.027275444694322,0.0877975400177091,0.0227859163669739
"204","Smoking","~~","Depression",1,1,"",0,0.843624006031136,0.0624564027309128,13.5074062729134,0,0.721211706074618,0.966036305987655,0.843624006031136,0.127059288059813,0.843624006031136,0.00720920611645692
"205","Smoking","~~","Age_BL",1,1,"",0,0.0616937488045624,0.00738343415304556,8.35569838177735,0,0.0472224837823701,0.0761650138267547,0.0616937488045624,0.0780652734994015,0.0616937488045624,0.00353019117504716
"206","Smoking","~~","Language_BL",1,1,"",0,0.0513628907140204,0.00513799966097867,9.99667070905119,0,0.0412925964259232,0.0614331850021176,0.0513628907140204,0.0934921971307963,0.0513628907140204,0.00295196044122659
"207","Smoking","~~","Language_FU1",1,1,"",0,0.0512586968090153,0.00517348861480515,9.90795585445505,0,0.0411188454495691,0.0613985481684614,0.0512586968090153,0.0929847364925614,0.0512586968090153,0.00993517720847936
"208","Smoking","~~","Material_deprivation",1,1,"",0,0.00914038141283439,0.00054662582809364,16.7214590732229,0,0.00806901447675147,0.0102117483489173,0.00914038141283439,0.160541581865377,0.00914038141283439,0.0379128777121269
"209","Smoking","~~","Social_deprivation",1,1,"",0,0.0080610297259169,0.000570494460286668,14.1299000902941,0,0.00694288113037542,0.00917917832145839,0.0080610297259169,0.135459544192947,0.0080610297259169,0.0420204847263568
"210","Smoking","~~","Physical_activity",1,1,"",0,-0.0575509984565743,0.0127286438499799,-4.52137707165601,6.14386348907203e-06,-0.0824986819745721,-0.0326033149385765,-0.0575509984565743,-0.0448510580732004,-0.0575509984565743,0.119778859900858
"211","Smoking","~~","MatINT",1,1,"",0,-0.000202633502045044,0.000508777343727719,-0.398275403854238,0.690427188907575,-0.00119981877190133,0.000794551767811241,-0.000202633502045044,-0.00405065286714434,-0.000202633502045044,0.164204156473712
"212","Smoking","~~","SocINT",1,1,"",0,0.000281490929515696,0.000539731637246836,0.521538687173458,0.601991562523277,-0.00077636364080494,0.00133934549983633,0.000281490929515696,0.0053027500500202,0.000281490929515696,0.163701719283342
"213","Alcohol","~~","Alcohol",1,1,"",0,4.92888890980402,0.0655918735335369,75.1448105424813,0,4.80033119999978,5.05744661960826,4.92888890980402,1,4.92888890980402,0.0236756886714783
"214","Alcohol","~~","Depression",1,1,"",0,-1.25639464355761,0.0962047556240692,-13.0595897823088,0,-1.44495249972227,-1.06783678739296,-1.25639464355761,-0.123579104003639,-1.25639464355761,0.0197806380545821
"215","Alcohol","~~","Age_BL",1,1,"",0,0.0560191374825811,0.0113697471395768,4.92703459407507,8.34869779309244e-07,0.0337348425756832,0.078303432389479,0.0560191374825811,0.0462929247819548,0.0560191374825811,0.0186070354705425
"216","Alcohol","~~","Language_BL",1,1,"",0,0.0459573216691433,0.00788552945809566,5.82805782583962,5.60761503898277e-09,0.0305019679322461,0.0614126754060404,0.0459573216691433,0.0546313706436701,0.0459573216691433,0.0132005317546265
"217","Alcohol","~~","Language_FU1",1,1,"",0,0.049102046359781,0.00793354008926437,6.18917227458467,6.04809535786899e-10,0.0335525935149182,0.0646514992046439,0.049102046359781,0.0581708184018494,0.049102046359781,0.0180289113814177
"218","Alcohol","~~","Material_deprivation",1,1,"",0,-0.0126331369936242,0.000840647863624359,-15.0278583224584,0,-0.0142807765300085,-0.0109854974572399,-0.0126331369936242,-0.144909181316608,-0.0126331369936242,0.0506925339062264
"219","Alcohol","~~","Social_deprivation",1,1,"",0,-0.00581568638468909,0.000871231772327254,-6.67524597863792,2.46818121496517e-11,-0.00752326928063751,-0.00410810348874067,-0.00581568638468909,-0.0638236362613743,-0.00581568638468909,0.0504155777239426
"220","Alcohol","~~","Physical_activity",1,1,"",0,0.126950684614435,0.0193638182965203,6.55607704381568,5.52415890808788e-11,0.0889982981500774,0.164903071078793,0.126950684614435,0.0646124717490145,0.126950684614435,0.106312260593266
"221","Alcohol","~~","MatINT",1,1,"",0,0.00113483008923217,0.000771313835650965,1.47129486958368,0.141211390180527,-0.000376917249421164,0.00264657742788551,0.00113483008923217,0.0148151514830666,0.00113483008923217,0.147185155268915
"222","Alcohol","~~","SocINT",1,1,"",0,0.00310096908033843,0.000816410751502223,3.79829525105169,0.000145694710867339,0.00150083341080279,0.00470110474987407,0.00310096908033843,0.0381500986507839,0.00310096908033843,0.141792664379945
"223","Depression","~~","Depression",1,1,"",0,20.9707053548521,0.276293182734975,75.9001910480272,0,20.4291806675176,21.5122300421866,20.9707053548521,1,20.9707053548521,0.00393870832551457
